item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001860,ORD00461,PROD0335,3,7443.37,11.39
ITEM001861,ORD00297,PROD0140,9,18961.72,66.35
ITEM001862,ORD00904,PROD0372,1,49549.96,91.24
ITEM001863,ORD00639,PROD0236,6,13965.21,17.83
ITEM001864,ORD00132,PROD0293,6,32669.35,9.29
ITEM001865,ORD00425,PROD0377,3,44945.63,19.14
ITEM001866,ORD00374,PROD0490,2,42067.48,54.1
ITEM001867,ORD00341,PROD0067,7,33369.29,22.14
ITEM001868,ORD00705,PROD0331,7,6620.29,63.57
ITEM001869,ORD00793,PROD0337,7,6373.86,49.27
ITEM001870,ORD00009,PROD0310,10,42189.18,24.57
ITEM001871,ORD00891,PROD0445,3,19888.43,37.88
ITEM001872,ORD00106,PROD0035,7,36921.86,54.66
ITEM001873,ORD00016,PROD0006,7,24341.48,9.08
ITEM001874,ORD00758,PROD0454,7,11088.98,70.57
ITEM001875,ORD00844,PROD0011,5,1265.29,42.41
ITEM001876,ORD00699,PROD0459,2,17884.17,19.87
ITEM001877,ORD00116,PROD0238,7,43981.82,1.72
ITEM001878,ORD00060,PROD0319,9,42131.27,15.93
ITEM001879,ORD00722,PROD0100,10,12542.97,52.23
ITEM001880,ORD00933,PROD0328,1,19575.3,44.78
ITEM001881,ORD00628,PROD0293,2,11347.21,58.24
ITEM001882,ORD00170,PROD0231,2,33513.73,16.88
ITEM001883,ORD00898,PROD0335,10,45139.44,47.25
ITEM001884,ORD00923,PROD0256,10,47872.87,58.92
ITEM001885,ORD00088,PROD0145,2,35570.94,65.66
ITEM001886,ORD00462,PROD0185,3,24383.63,34.86
ITEM001887,ORD00852,PROD0303,4,8067.52,33.15
ITEM001888,ORD00940,PROD0192,5,34271.09,54.76
ITEM001889,ORD00650,PROD0171,10,26400.27,98.92
ITEM001890,ORD00409,PROD0048,2,46557.87,73.31
ITEM001891,ORD00332,PROD0317,3,39741.99,84.28
ITEM001892,ORD00936,PROD0038,8,1046.45,45.18
ITEM001893,ORD00272,PROD0427,5,18669.39,39.41
ITEM001894,ORD00374,PROD0166,9,35938.44,84.8
ITEM001895,ORD00547,PROD0199,9,38847.08,93.48
ITEM001896,ORD00975,PROD0410,6,46000.98,59.0
ITEM001897,ORD00380,PROD0321,8,33471.47,3.39
ITEM001898,ORD00757,PROD0488,3,12288.83,17.6
ITEM001899,ORD00197,PROD0049,4,32909.67,18.14
ITEM001900,ORD00373,PROD0244,10,9609.9,89.64
ITEM001901,ORD00355,PROD0499,9,3796.62,11.17
ITEM001902,ORD00641,PROD0302,9,41962.7,75.23
ITEM001903,ORD00550,PROD0021,10,10707.29,66.08
ITEM001904,ORD00936,PROD0372,3,13205.69,10.34
ITEM001905,ORD00622,PROD0477,2,32391.46,16.72
ITEM001906,ORD00458,PROD0178,1,34559.12,60.86
ITEM001907,ORD00012,PROD0024,4,41207.49,87.65
ITEM001908,ORD00789,PROD0033,1,27055.08,60.05
ITEM001909,ORD00655,PROD0161,6,23470.48,88.98
ITEM001910,ORD00395,PROD0257,7,37651.55,60.26
ITEM001911,ORD00367,PROD0040,1,2923.8,59.02
ITEM001912,ORD00416,PROD0410,6,2462.36,93.31
ITEM001913,ORD00186,PROD0264,1,41468.39,40.1
ITEM001914,ORD00543,PROD0470,8,28329.32,93.64
ITEM001915,ORD00945,PROD0245,8,20057.44,55.77
ITEM001916,ORD00501,PROD0291,5,26419.46,31.09
ITEM001917,ORD00654,PROD0011,9,48680.36,54.34
ITEM001918,ORD00402,PROD0172,1,30398.82,19.17
ITEM001919,ORD00887,PROD0005,9,15506.7,44.21
ITEM001920,ORD00478,PROD0257,9,36664.21,53.77
ITEM001921,ORD00627,PROD0065,4,15583.08,26.1
ITEM001922,ORD00003,PROD0248,4,4634.56,78.19
ITEM001923,ORD00503,PROD0109,1,28509.0,87.08
ITEM001924,ORD00896,PROD0327,5,31182.53,87.09
ITEM001925,ORD00575,PROD0324,1,17337.7,2.53
ITEM001926,ORD00417,PROD0118,8,4435.03,32.97
ITEM001927,ORD00835,PROD0331,5,15321.05,58.48
ITEM001928,ORD00671,PROD0407,10,4249.09,44.67
ITEM001929,ORD00232,PROD0062,9,43000.03,85.52
ITEM001930,ORD00933,PROD0042,2,3570.64,62.07
ITEM001931,ORD00991,PROD0050,6,33774.66,65.55
ITEM001932,ORD00818,PROD0237,1,24505.22,97.11
ITEM001933,ORD00265,PROD0126,1,6287.71,62.1
ITEM001934,ORD00374,PROD0008,2,17574.88,22.67
ITEM001935,ORD00986,PROD0059,3,18564.67,2.43
ITEM001936,ORD00182,PROD0012,1,4415.45,16.77
ITEM001937,ORD00377,PROD0302,10,1893.1,81.62
ITEM001938,ORD00268,PROD0007,2,17859.27,28.21
ITEM001939,ORD00181,PROD0495,5,22502.37,63.97
ITEM001940,ORD00247,PROD0119,1,45351.44,27.77
ITEM001941,ORD00231,PROD0389,4,29673.53,69.13
ITEM001942,ORD00941,PROD0089,6,7290.58,42.35
ITEM001943,ORD00472,PROD0228,10,46728.28,40.55
ITEM001944,ORD00138,PROD0072,4,38489.57,32.16
ITEM001945,ORD00364,PROD0465,6,22296.46,57.8
ITEM001946,ORD00823,PROD0092,9,28605.87,94.39
ITEM001947,ORD00217,PROD0185,6,49950.39,21.64
ITEM001948,ORD00439,PROD0169,9,11159.78,72.82
ITEM001949,ORD00727,PROD0356,3,23747.68,43.6
ITEM001950,ORD00046,PROD0151,4,18006.73,15.96
ITEM001951,ORD00257,PROD0094,3,17008.47,79.3
ITEM001952,ORD00062,PROD0328,7,38812.53,14.13
ITEM001953,ORD00070,PROD0181,9,42771.89,47.89
ITEM001954,ORD00282,PROD0197,7,19388.18,87.84
ITEM001955,ORD00823,PROD0292,3,47669.27,30.46
ITEM001956,ORD00311,PROD0106,9,6787.19,80.9
ITEM001957,ORD00360,PROD0144,4,30475.55,65.35
ITEM001958,ORD00443,PROD0245,4,41182.1,29.62
ITEM001959,ORD00471,PROD0146,9,41025.98,52.84
ITEM001960,ORD00398,PROD0393,10,44634.66,1.05
ITEM001961,ORD00992,PROD0376,8,27320.81,82.35
ITEM001962,ORD00265,PROD0421,2,6675.27,85.02
ITEM001963,ORD00979,PROD0120,3,28237.37,32.72
ITEM001964,ORD00966,PROD0286,2,30073.63,89.83
ITEM001965,ORD00432,PROD0032,8,14962.51,39.35
ITEM001966,ORD00904,PROD0114,8,34113.96,56.86
ITEM001967,ORD00432,PROD0496,10,19564.06,47.46
ITEM001968,ORD00118,PROD0310,6,13881.5,49.84
ITEM001969,ORD00706,PROD0015,8,16324.15,37.08
ITEM001970,ORD00860,PROD0095,8,5212.53,98.09
ITEM001971,ORD00516,PROD0489,2,46243.4,20.05
ITEM001972,ORD00799,PROD0337,2,15292.7,88.25
ITEM001973,ORD00283,PROD0010,5,11520.61,32.8
ITEM001974,ORD00901,PROD0201,3,34590.45,80.03
ITEM001975,ORD00570,PROD0348,7,47825.08,41.36
ITEM001976,ORD00441,PROD0242,4,3848.11,44.46
ITEM001977,ORD00972,PROD0307,5,866.69,62.36
ITEM001978,ORD00362,PROD0242,6,36459.72,38.85
ITEM001979,ORD00766,PROD0279,10,36728.24,38.46
ITEM001980,ORD00439,PROD0093,5,4992.64,22.79
ITEM001981,ORD00223,PROD0172,8,5604.48,79.38
ITEM001982,ORD00009,PROD0494,4,26264.24,72.32
ITEM001983,ORD00306,PROD0125,6,13596.92,78.3
ITEM001984,ORD00430,PROD0426,10,16017.78,92.85
ITEM001985,ORD00680,PROD0374,6,42441.44,41.91
ITEM001986,ORD00440,PROD0496,4,27880.22,82.12
ITEM001987,ORD00074,PROD0308,8,23024.8,83.09
ITEM001988,ORD00204,PROD0042,6,41813.49,57.96
ITEM001989,ORD00403,PROD0203,7,22665.24,72.7
ITEM001990,ORD00344,PROD0360,9,44149.94,85.57
ITEM001991,ORD00797,PROD0199,2,17564.93,65.2
ITEM001992,ORD00953,PROD0166,1,19155.27,45.71
ITEM001993,ORD00940,PROD0433,8,28731.65,99.48
ITEM001994,ORD00978,PROD0029,1,36356.1,44.45
ITEM001995,ORD00010,PROD0276,7,3724.77,32.32
ITEM001996,ORD00429,PROD0365,2,17523.92,93.27
ITEM001997,ORD00937,PROD0253,4,41125.26,85.29
ITEM001998,ORD00313,PROD0102,9,48656.15,52.9
ITEM001999,ORD00639,PROD0164,7,4908.01,1.74
ITEM002000,ORD00172,PROD0469,6,39529.23,67.62
ITEM002001,ORD00776,PROD0493,2,14764.29,15.42
ITEM002002,ORD00836,PROD0061,4,8495.7,6.07
ITEM002003,ORD00276,PROD0290,5,43553.37,59.71
ITEM002004,ORD00620,PROD0179,10,45027.84,44.2
ITEM002005,ORD00126,PROD0491,4,23489.06,78.23
ITEM002006,ORD00025,PROD0393,1,31295.91,16.56
ITEM002007,ORD00186,PROD0328,8,5916.39,76.08
ITEM002008,ORD00810,PROD0181,1,39997.04,40.58
ITEM002009,ORD00786,PROD0222,4,43055.66,19.17
ITEM002010,ORD00794,PROD0328,7,31336.18,9.33
ITEM002011,ORD00361,PROD0298,9,4179.68,24.88
ITEM002012,ORD00417,PROD0080,3,25075.52,64.32
ITEM002013,ORD00610,PROD0276,3,15498.23,55.86
ITEM002014,ORD00207,PROD0243,3,29401.31,22.75
ITEM002015,ORD00668,PROD0096,10,33227.58,47.5
ITEM002016,ORD00326,PROD0500,9,34188.46,56.51
ITEM002017,ORD00149,PROD0016,10,20466.02,94.64
ITEM002018,ORD00561,PROD0311,6,46227.28,89.25
ITEM002019,ORD00189,PROD0432,7,11114.95,59.63
ITEM002020,ORD00582,PROD0195,6,43332.7,32.02
ITEM002021,ORD00253,PROD0031,4,35759.88,78.3
ITEM002022,ORD00379,PROD0132,7,44644.39,92.67
ITEM002023,ORD00044,PROD0080,3,45667.21,43.62
ITEM002024,ORD00794,PROD0320,6,35960.31,34.65
ITEM002025,ORD00776,PROD0053,5,9135.19,1.66
ITEM002026,ORD00177,PROD0125,3,12519.45,82.29
ITEM002027,ORD00560,PROD0312,4,32984.17,33.2
ITEM002028,ORD00223,PROD0153,2,38487.61,93.5
ITEM002029,ORD00711,PROD0398,2,30445.04,3.94
ITEM002030,ORD00072,PROD0479,5,14649.37,48.39
ITEM002031,ORD00522,PROD0058,3,29994.88,4.96
ITEM002032,ORD00543,PROD0141,8,35076.95,90.0
ITEM002033,ORD00002,PROD0128,1,18264.99,37.61
ITEM002034,ORD00432,PROD0363,10,25659.45,30.8
ITEM002035,ORD00646,PROD0058,7,8113.48,87.32
ITEM002036,ORD00744,PROD0101,9,13319.28,57.33
ITEM002037,ORD00497,PROD0367,4,5748.27,7.45
ITEM002038,ORD00963,PROD0295,2,26879.75,89.98
ITEM002039,ORD00855,PROD0224,6,41766.98,6.24
ITEM002040,ORD00557,PROD0034,2,44228.56,48.46
ITEM002041,ORD00103,PROD0249,7,47565.94,57.53
ITEM002042,ORD00213,PROD0460,5,34515.94,38.24
ITEM002043,ORD00527,PROD0289,1,37984.52,58.42
ITEM002044,ORD00476,PROD0437,10,32709.32,77.55
ITEM002045,ORD00188,PROD0314,3,19273.94,1.76
ITEM002046,ORD00527,PROD0444,10,11355.4,10.72
ITEM002047,ORD00662,PROD0177,6,33867.09,15.62
ITEM002048,ORD00438,PROD0036,4,36522.12,1.91
ITEM002049,ORD00721,PROD0042,10,4350.79,32.7
ITEM002050,ORD00145,PROD0114,2,9606.87,34.54
ITEM002051,ORD00050,PROD0207,4,4093.27,14.43
ITEM002052,ORD00395,PROD0375,9,37354.29,23.17
ITEM002053,ORD00418,PROD0207,7,10901.58,79.95
ITEM002054,ORD00460,PROD0242,9,48929.11,26.87
ITEM002055,ORD00936,PROD0406,1,39079.31,2.58
ITEM002056,ORD00173,PROD0342,8,26959.52,46.72
ITEM002057,ORD00664,PROD0306,10,10630.64,52.38
ITEM002058,ORD00001,PROD0259,2,18821.52,47.43
ITEM002059,ORD00562,PROD0003,1,8103.4,98.87
ITEM002060,ORD00840,PROD0059,4,12245.77,54.31
ITEM002061,ORD00518,PROD0146,1,31590.53,74.69
ITEM002062,ORD00665,PROD0140,1,47456.19,79.15
ITEM002063,ORD00923,PROD0098,10,42058.97,23.12
ITEM002064,ORD00452,PROD0408,5,48861.91,2.28
ITEM002065,ORD00364,PROD0187,3,47196.03,17.53
ITEM002066,ORD00075,PROD0293,3,14875.94,44.68
ITEM002067,ORD00384,PROD0384,5,3142.05,89.58
ITEM002068,ORD00354,PROD0383,1,10700.49,69.18
ITEM002069,ORD00769,PROD0174,5,36522.28,57.95
ITEM002070,ORD00687,PROD0456,6,28558.59,23.89
ITEM002071,ORD00172,PROD0028,8,14463.59,74.62
ITEM002072,ORD00923,PROD0117,10,48266.95,77.55
ITEM002073,ORD00310,PROD0489,6,29467.23,62.29
ITEM002074,ORD00465,PROD0363,10,21106.07,11.48
ITEM002075,ORD00771,PROD0423,2,48958.56,54.59
ITEM002076,ORD00667,PROD0238,8,29900.19,78.62
ITEM002077,ORD00872,PROD0294,4,38552.41,93.76
ITEM002078,ORD00711,PROD0243,1,16307.95,79.89
ITEM002079,ORD00251,PROD0045,9,3753.2,28.25
ITEM002080,ORD00540,PROD0264,8,38235.29,53.75
ITEM002081,ORD00848,PROD0035,7,4156.07,79.9
ITEM002082,ORD00505,PROD0389,3,27012.15,40.59
ITEM002083,ORD00381,PROD0238,7,2461.0,42.16
ITEM002084,ORD00336,PROD0491,10,21674.11,8.79
ITEM002085,ORD00293,PROD0389,8,35731.73,8.35
ITEM002086,ORD00869,PROD0436,2,28164.0,89.28
ITEM002087,ORD00963,PROD0295,8,586.11,30.76
ITEM002088,ORD00213,PROD0469,3,21997.47,44.21
ITEM002089,ORD00766,PROD0493,8,48681.54,67.38
ITEM002090,ORD00427,PROD0492,6,42632.76,51.0
ITEM002091,ORD00008,PROD0070,5,37992.28,25.65
ITEM002092,ORD00511,PROD0013,6,27867.24,31.89
ITEM002093,ORD00364,PROD0071,5,31176.13,73.25
ITEM002094,ORD00339,PROD0211,7,44917.16,77.71
ITEM002095,ORD00226,PROD0161,10,22208.09,37.5
ITEM002096,ORD00718,PROD0302,10,15277.67,0.35
ITEM002097,ORD00511,PROD0091,7,49475.94,74.74
ITEM002098,ORD00264,PROD0019,5,39623.29,74.08
ITEM002099,ORD00264,PROD0142,10,48357.64,11.86
ITEM002100,ORD00024,PROD0086,6,38185.68,15.87
ITEM002101,ORD00919,PROD0420,1,29837.24,84.93
ITEM002102,ORD00400,PROD0016,9,11134.17,20.12
ITEM002103,ORD00342,PROD0250,3,30456.01,22.98
ITEM002104,ORD00106,PROD0110,9,17888.16,14.29
ITEM002105,ORD00547,PROD0487,6,41691.28,73.08
ITEM002106,ORD00213,PROD0422,3,10007.67,12.9
ITEM002107,ORD00878,PROD0075,9,37341.21,32.57
ITEM002108,ORD00968,PROD0003,7,37623.24,23.85
ITEM002109,ORD00830,PROD0378,7,9789.75,32.8
ITEM002110,ORD00120,PROD0072,1,3074.43,33.16
ITEM002111,ORD00525,PROD0365,7,24787.67,87.08
ITEM002112,ORD00923,PROD0125,7,32581.22,27.88
ITEM002113,ORD00629,PROD0292,2,36814.08,29.82
ITEM002114,ORD00394,PROD0180,4,4134.18,28.81
ITEM002115,ORD00747,PROD0418,5,23114.19,31.62
ITEM002116,ORD00097,PROD0245,8,30187.41,73.48
ITEM002117,ORD00085,PROD0391,7,13388.24,3.73
ITEM002118,ORD00083,PROD0200,10,21193.86,66.88
ITEM002119,ORD00180,PROD0047,2,24745.92,40.75
ITEM002120,ORD00871,PROD0150,1,27008.06,82.82
ITEM002121,ORD00193,PROD0459,5,28042.23,82.08
ITEM002122,ORD00791,PROD0022,2,17691.82,15.7
ITEM002123,ORD00511,PROD0123,2,10245.3,79.7
ITEM002124,ORD00661,PROD0367,8,41771.22,11.01
ITEM002125,ORD00778,PROD0418,5,10945.31,31.31
ITEM002126,ORD00141,PROD0090,1,6859.22,23.6
ITEM002127,ORD00798,PROD0271,9,39789.74,15.24
ITEM002128,ORD00796,PROD0383,5,12123.61,75.14
ITEM002129,ORD00649,PROD0327,6,10880.81,69.31
ITEM002130,ORD00054,PROD0269,5,34628.3,98.77
ITEM002131,ORD00980,PROD0284,8,11667.49,71.74
ITEM002132,ORD00395,PROD0079,2,39734.43,96.37
ITEM002133,ORD00943,PROD0425,2,32988.35,82.55
ITEM002134,ORD00074,PROD0153,10,14266.67,20.35
ITEM002135,ORD00834,PROD0334,5,22688.3,77.92
ITEM002136,ORD00413,PROD0410,8,20348.53,82.04
ITEM002137,ORD00735,PROD0351,10,1222.05,40.89
ITEM002138,ORD00911,PROD0009,5,19824.95,72.37
ITEM002139,ORD00721,PROD0263,8,45285.34,66.97
ITEM002140,ORD00739,PROD0162,9,16772.53,25.67
ITEM002141,ORD00617,PROD0467,4,5273.96,93.87
ITEM002142,ORD00880,PROD0175,10,24880.91,6.21
ITEM002143,ORD00232,PROD0091,1,13131.92,14.56
ITEM002144,ORD00575,PROD0472,4,30443.83,12.54
ITEM002145,ORD00744,PROD0159,9,16825.16,63.28
ITEM002146,ORD00912,PROD0354,4,40090.94,90.39
ITEM002147,ORD00415,PROD0447,3,33940.06,66.37
ITEM002148,ORD00648,PROD0185,2,18943.89,14.87
ITEM002149,ORD00459,PROD0023,10,17579.85,69.63
ITEM002150,ORD00205,PROD0273,1,38006.63,61.63
ITEM002151,ORD00234,PROD0444,7,26024.33,15.75
ITEM002152,ORD00255,PROD0122,2,6066.7,53.56
ITEM002153,ORD00121,PROD0118,6,36135.07,69.77
ITEM002154,ORD00767,PROD0484,7,9063.6,88.05
ITEM002155,ORD00349,PROD0005,9,20834.93,37.53
ITEM002156,ORD00416,PROD0471,2,42939.53,22.15
ITEM002157,ORD00369,PROD0439,4,4002.17,49.67
ITEM002158,ORD00356,PROD0092,10,27637.51,94.89
ITEM002159,ORD00253,PROD0293,4,21072.73,51.57
ITEM002160,ORD00668,PROD0155,9,15849.91,32.69
ITEM002161,ORD00158,PROD0072,4,4261.35,21.28
ITEM002162,ORD00200,PROD0169,5,47463.04,9.93
ITEM002163,ORD00554,PROD0024,7,34030.53,11.28
ITEM002164,ORD00445,PROD0393,7,8323.18,38.41
ITEM002165,ORD00818,PROD0340,6,17533.57,58.31
ITEM002166,ORD00857,PROD0087,2,19286.26,83.89
ITEM002167,ORD00334,PROD0394,5,29769.45,73.76
ITEM002168,ORD00861,PROD0065,7,40522.91,20.23
ITEM002169,ORD00135,PROD0254,5,40831.97,38.73
ITEM002170,ORD00728,PROD0037,8,39247.52,1.69
ITEM002171,ORD00888,PROD0300,10,2323.49,0.01
ITEM002172,ORD00710,PROD0362,7,41151.22,10.99
ITEM002173,ORD00882,PROD0001,1,25335.49,73.87
ITEM002174,ORD00865,PROD0005,9,45480.16,8.71
ITEM002175,ORD00303,PROD0307,8,24666.93,68.37
ITEM002176,ORD00789,PROD0244,6,9710.81,41.74
ITEM002177,ORD00670,PROD0065,2,37577.45,72.13
ITEM002178,ORD00251,PROD0362,5,14679.24,45.39
ITEM002179,ORD00407,PROD0089,5,15150.99,64.83
ITEM002180,ORD00223,PROD0144,1,41271.41,85.76
ITEM002181,ORD00357,PROD0019,5,49100.46,40.56
ITEM002182,ORD00852,PROD0492,8,41148.18,36.23
ITEM002183,ORD00753,PROD0244,10,9614.67,24.8
ITEM002184,ORD00370,PROD0412,10,1773.41,52.27
ITEM002185,ORD00354,PROD0369,9,9234.34,16.04
ITEM002186,ORD00514,PROD0429,6,21562.17,58.04
ITEM002187,ORD00976,PROD0312,5,30058.98,85.02
ITEM002188,ORD00181,PROD0336,7,27855.45,29.19
ITEM002189,ORD00237,PROD0291,3,41124.96,52.74
ITEM002190,ORD00811,PROD0086,7,40531.04,74.46
ITEM002191,ORD00516,PROD0483,2,48729.39,92.35
ITEM002192,ORD00884,PROD0009,2,2578.83,25.03
ITEM002193,ORD00693,PROD0295,8,10986.75,40.4
ITEM002194,ORD00507,PROD0099,7,39366.99,51.53
ITEM002195,ORD00150,PROD0407,7,46324.4,35.23
ITEM002196,ORD00350,PROD0106,6,1761.63,71.49
ITEM002197,ORD00400,PROD0108,7,32793.43,98.92
ITEM002198,ORD00788,PROD0496,3,30091.74,86.48
ITEM002199,ORD00278,PROD0191,5,1355.64,20.32
ITEM002200,ORD00484,PROD0162,5,9634.83,88.44
ITEM002201,ORD00649,PROD0046,4,2479.91,79.93
ITEM002202,ORD00490,PROD0209,5,30253.59,6.49
ITEM002203,ORD00050,PROD0367,9,6996.5,70.22
ITEM002204,ORD00942,PROD0437,5,45406.63,91.15
ITEM002205,ORD00778,PROD0122,4,1310.02,49.68
ITEM002206,ORD00696,PROD0469,2,49188.76,47.26
ITEM002207,ORD00082,PROD0193,1,7139.13,19.96
ITEM002208,ORD00067,PROD0060,9,2458.19,8.1
ITEM002209,ORD00841,PROD0262,8,43484.8,76.95
ITEM002210,ORD00671,PROD0252,4,27219.64,22.91
ITEM002211,ORD00214,PROD0125,10,24663.01,91.99
ITEM002212,ORD00274,PROD0054,3,27097.63,47.76
ITEM002213,ORD00897,PROD0172,6,22233.06,78.44
ITEM002214,ORD00162,PROD0093,9,49170.85,58.67
ITEM002215,ORD00836,PROD0054,10,43137.73,89.46
ITEM002216,ORD00423,PROD0194,4,9610.29,74.94
ITEM002217,ORD00088,PROD0400,1,39560.16,78.05
ITEM002218,ORD00067,PROD0455,1,30885.97,20.69
ITEM002219,ORD00448,PROD0057,2,8308.38,77.42
ITEM002220,ORD00368,PROD0064,3,30673.93,95.16
ITEM002221,ORD00038,PROD0370,1,33544.64,37.74
ITEM002222,ORD00238,PROD0285,8,26112.03,25.92
ITEM002223,ORD00986,PROD0017,7,34844.79,76.79
ITEM002224,ORD00844,PROD0415,9,21498.16,80.73
ITEM002225,ORD00917,PROD0467,2,1308.28,60.8
ITEM002226,ORD00697,PROD0496,6,48317.97,38.91
ITEM002227,ORD00638,PROD0147,7,15212.41,58.11
ITEM002228,ORD00214,PROD0402,5,45282.06,22.53
ITEM002229,ORD00244,PROD0218,3,24494.54,98.4
ITEM002230,ORD00800,PROD0458,6,29407.82,0.66
ITEM002231,ORD00338,PROD0202,7,46913.14,27.98
ITEM002232,ORD00234,PROD0122,5,15857.49,48.23
ITEM002233,ORD00726,PROD0173,8,32475.42,51.53
ITEM002234,ORD00367,PROD0398,3,13561.99,79.44
ITEM002235,ORD00465,PROD0253,8,10400.29,30.35
ITEM002236,ORD00580,PROD0181,8,45430.91,79.66
ITEM002237,ORD00018,PROD0343,4,31455.69,49.59
ITEM002238,ORD00886,PROD0292,5,13622.34,0.35
ITEM002239,ORD00869,PROD0046,6,17673.22,2.49
ITEM002240,ORD00898,PROD0259,1,14625.32,91.28
ITEM002241,ORD00815,PROD0436,6,12856.1,78.19
ITEM002242,ORD00834,PROD0397,4,31638.43,5.16
ITEM002243,ORD00013,PROD0245,1,43447.79,24.92
ITEM002244,ORD00266,PROD0145,5,46830.82,59.09
ITEM002245,ORD00361,PROD0208,9,2247.92,77.07
ITEM002246,ORD00293,PROD0239,3,21905.91,34.13
ITEM002247,ORD00189,PROD0241,8,9698.43,49.59
ITEM002248,ORD00554,PROD0189,8,31226.39,34.75
ITEM002249,ORD00777,PROD0204,4,4044.36,29.58
ITEM002250,ORD00485,PROD0085,5,47761.1,47.71
ITEM002251,ORD00692,PROD0342,2,1354.24,8.86
ITEM002252,ORD00449,PROD0113,8,8503.99,86.35
ITEM002253,ORD00514,PROD0004,5,31208.57,29.75
ITEM002254,ORD00547,PROD0173,2,43446.69,24.61
ITEM002255,ORD00299,PROD0458,1,11904.4,99.1
ITEM002256,ORD00500,PROD0382,2,8996.74,6.94
ITEM002257,ORD00864,PROD0025,3,23708.37,10.67
ITEM002258,ORD00166,PROD0017,5,31237.5,53.31
ITEM002259,ORD00608,PROD0345,7,31344.88,7.94
ITEM002260,ORD00122,PROD0126,9,45518.19,57.72
ITEM002261,ORD00517,PROD0232,9,49711.45,18.63
ITEM002262,ORD00467,PROD0304,7,34499.87,52.98
ITEM002263,ORD00217,PROD0317,3,44057.7,49.57
ITEM002264,ORD00912,PROD0350,7,21328.44,15.84
ITEM002265,ORD00094,PROD0014,3,25976.48,62.28
ITEM002266,ORD00534,PROD0023,10,43593.68,27.34
ITEM002267,ORD00507,PROD0303,6,36783.51,2.91
ITEM002268,ORD00552,PROD0333,8,26313.68,55.55
ITEM002269,ORD00804,PROD0456,9,21504.31,89.53
ITEM002270,ORD00269,PROD0004,3,1418.17,71.87
ITEM002271,ORD00729,PROD0133,6,18614.97,64.64
ITEM002272,ORD00777,PROD0164,7,14235.82,5.75
ITEM002273,ORD00449,PROD0210,5,31115.09,41.8
ITEM002274,ORD00527,PROD0173,9,14283.46,85.12
ITEM002275,ORD00420,PROD0279,10,9165.87,51.13
ITEM002276,ORD00352,PROD0391,7,16602.75,48.49
ITEM002277,ORD00931,PROD0102,5,26305.88,5.3
ITEM002278,ORD00026,PROD0299,9,12348.14,92.0
ITEM002279,ORD00962,PROD0195,4,33962.67,60.82
ITEM002280,ORD00615,PROD0273,3,7351.33,33.26
ITEM002281,ORD00603,PROD0299,5,16699.26,70.73
ITEM002282,ORD00385,PROD0447,4,7402.54,72.31
ITEM002283,ORD00380,PROD0241,10,14404.14,4.31
ITEM002284,ORD00134,PROD0010,4,9505.27,62.13
ITEM002285,ORD00915,PROD0422,5,31684.42,14.12
ITEM002286,ORD00914,PROD0237,1,45494.68,64.12
ITEM002287,ORD00902,PROD0323,7,39274.43,63.99
ITEM002288,ORD00317,PROD0463,6,42298.7,66.81
ITEM002289,ORD00587,PROD0310,8,27339.01,58.05
ITEM002290,ORD00141,PROD0489,8,12423.22,87.77
ITEM002291,ORD00366,PROD0072,2,39925.89,51.31
ITEM002292,ORD00878,PROD0254,1,11122.26,72.44
ITEM002293,ORD00929,PROD0298,9,23421.26,10.14
ITEM002294,ORD00754,PROD0191,9,48255.66,0.57
ITEM002295,ORD00554,PROD0054,10,7106.31,89.65
ITEM002296,ORD00269,PROD0450,1,17976.29,24.49
ITEM002297,ORD00415,PROD0321,4,6237.1,28.46
ITEM002298,ORD00649,PROD0259,1,7684.29,70.08
ITEM002299,ORD00367,PROD0409,2,35758.55,67.8
ITEM002300,ORD00916,PROD0392,9,12718.68,43.62
ITEM002301,ORD00774,PROD0007,1,14569.26,0.83
ITEM002302,ORD00982,PROD0036,10,23791.03,42.29
ITEM002303,ORD00383,PROD0413,9,13241.8,94.13
ITEM002304,ORD00259,PROD0213,6,15235.3,87.0
ITEM002305,ORD00368,PROD0093,6,1279.84,21.66
ITEM002306,ORD00561,PROD0235,7,48585.51,21.56
ITEM002307,ORD00095,PROD0458,1,20905.04,12.5
ITEM002308,ORD00210,PROD0013,9,33159.01,61.2
ITEM002309,ORD00856,PROD0369,7,46143.37,17.31
ITEM002310,ORD00891,PROD0280,2,9030.57,18.31
ITEM002311,ORD00599,PROD0402,7,35720.78,29.6
ITEM002312,ORD00574,PROD0024,1,25480.72,83.05
ITEM002313,ORD00862,PROD0071,10,44691.5,20.06
ITEM002314,ORD00240,PROD0294,9,22151.36,67.89
ITEM002315,ORD00504,PROD0015,7,17425.25,57.22
ITEM002316,ORD00549,PROD0379,1,24415.26,80.91
ITEM002317,ORD00498,PROD0492,9,41790.87,59.31
ITEM002318,ORD00911,PROD0256,6,44931.82,63.11
ITEM002319,ORD00628,PROD0466,7,46265.49,3.38
ITEM002320,ORD00579,PROD0286,9,49287.63,22.35
ITEM002321,ORD00973,PROD0187,8,12811.45,82.03
ITEM002322,ORD00267,PROD0396,5,8680.12,55.78
ITEM002323,ORD00926,PROD0263,7,17876.08,25.93
ITEM002324,ORD00929,PROD0082,9,35644.09,96.03
